time,active_A,active_B,cumulative_infections_A,cumulative_infections_B,cumulative_recoveries_A,cumulative_recoveries_B
166.87289409278546,6.0,8.0,247.0,69.0,225.0,58.0
166.9015684377846,6.0,7.0,247.0,69.0,225.0,59.0
166.93186418347054,5.0,7.0,247.0,69.0,226.0,59.0
167.65667897271805,5.0,8.0,247.0,70.0,226.0,59.0
167.73448806536254,5.0,9.0,247.0,71.0,226.0,59.0
167.9013023898226,4.0,9.0,247.0,71.0,227.0,59.0
168.14474190336526,4.0,8.0,247.0,71.0,227.0,60.0
168.26250883247465,4.0,9.0,247.0,72.0,227.0,60.0
168.83412858897864,5.0,9.0,248.0,72.0,227.0,60.0
168.87974814755614,5.0,8.0,248.0,72.0,227.0,61.0
169.04259295230483,6.0,8.0,249.0,72.0,227.0,61.0
169.1359600908911,7.0,8.0,250.0,72.0,227.0,61.0
169.42050266015812,7.0,8.0,250.0,72.0,227.0,61.0
169.8096090615275,7.0,8.0,250.0,72.0,227.0,61.0
170.12393343783648,7.0,9.0,250.0,73.0,227.0,61.0
170.34349368304203,7.0,8.0,250.0,73.0,227.0,62.0
170.46866166067082,7.0,7.0,250.0,73.0,227.0,63.0
170.5132001812769,6.0,7.0,250.0,73.0,227.0,63.0
170.51363101872926,5.0,7.0,250.0,73.0,227.0,63.0
170.54981266513113,5.0,7.0,250.0,73.0,227.0,63.0
170.62093476605276,5.0,8.0,250.0,74.0,227.0,63.0
170.76511805895797,5.0,7.0,250.0,74.0,227.0,64.0
171.1105312949371,6.0,7.0,251.0,74.0,227.0,64.0
171.49962399005273,6.0,8.0,251.0,75.0,227.0,64.0
171.60704156882548,5.0,8.0,251.0,75.0,228.0,64.0
171.81302456203588,6.0,8.0,252.0,75.0,228.0,64.0
172.0112922665857,6.0,7.0,252.0,75.0,228.0,65.0
172.054595053686,6.0,8.0,252.0,76.0,228.0,65.0
172.57550274095712,6.0,9.0,252.0,77.0,228.0,65.0
172.6719377596604,7.0,9.0,253.0,77.0,228.0,65.0
173.10030717556026,7.0,8.0,253.0,77.0,228.0,66.0
173.13720331862098,6.0,8.0,253.0,77.0,229.0,66.0
173.25983220611153,7.0,8.0,254.0,77.0,229.0,66.0
173.3344287111404,6.0,8.0,254.0,77.0,230.0,66.0
173.50780962530993,6.0,9.0,254.0,78.0,230.0,66.0
173.81967408692097,6.0,10.0,254.0,79.0,230.0,66.0
173.81982653502916,5.0,10.0,254.0,79.0,231.0,66.0
173.90230998109698,5.0,9.0,254.0,79.0,231.0,67.0
174.0531576510494,6.0,9.0,255.0,79.0,231.0,67.0
174.08126612688835,5.0,9.0,255.0,79.0,232.0,67.0
174.10230755513896,5.0,10.0,255.0,80.0,232.0,67.0
174.29025803969787,5.0,11.0,255.0,81.0,232.0,67.0
174.3419751970082,4.0,11.0,255.0,81.0,233.0,67.0
174.92008462753796,4.0,10.0,255.0,81.0,233.0,68.0
175.20304341455812,5.0,10.0,256.0,81.0,233.0,68.0
175.2848072995736,5.0,9.0,256.0,81.0,233.0,69.0
175.5421348434612,4.0,9.0,256.0,81.0,234.0,69.0
175.77781377290833,3.0,9.0,256.0,81.0,235.0,69.0
176.34638115577263,3.0,8.0,256.0,81.0,235.0,70.0
176.84550280013573,3.0,8.0,256.0,81.0,235.0,70.0
176.9128297090349,3.0,8.0,256.0,81.0,236.0,70.0
177.338557125423,3.0,7.0,256.0,81.0,236.0,71.0
177.62667646485136,2.0,7.0,256.0,81.0,237.0,71.0
177.70414213051288,2.0,8.0,256.0,82.0,237.0,71.0
178.89635336714,2.0,8.0,256.0,82.0,237.0,71.0
179.30391520132886,3.0,8.0,257.0,82.0,237.0,71.0
179.57757523534167,3.0,9.0,257.0,83.0,237.0,71.0
179.79220846781078,4.0,9.0,258.0,83.0,237.0,71.0
179.96086483124932,4.0,9.0,258.0,83.0,237.0,71.0
180.16320813499019,4.0,8.0,258.0,83.0,237.0,72.0
180.33007240054158,3.0,8.0,258.0,83.0,238.0,72.0
181.05008533863915,3.0,7.0,258.0,83.0,238.0,73.0
181.50187775506438,3.0,6.0,258.0,83.0,238.0,74.0
181.54852788502805,3.0,5.0,258.0,83.0,238.0,75.0
182.0731838809983,4.0,5.0,259.0,83.0,238.0,75.0
182.19720934094244,4.0,5.0,259.0,83.0,238.0,75.0
182.78021637054326,4.0,4.0,259.0,83.0,238.0,76.0
182.82429133662612,4.0,5.0,259.0,84.0,238.0,76.0
182.82475993276864,5.0,5.0,260.0,84.0,238.0,76.0
182.87291361674195,4.0,5.0,260.0,84.0,239.0,76.0
183.2289829909012,4.0,4.0,260.0,84.0,239.0,77.0
183.52619032627697,4.0,3.0,260.0,84.0,239.0,78.0
183.70645278590706,4.0,4.0,260.0,85.0,239.0,78.0
183.7253813537056,4.0,3.0,260.0,85.0,239.0,79.0
184.27041381260966,3.0,3.0,260.0,85.0,240.0,79.0
184.29459742197025,2.0,3.0,260.0,85.0,241.0,79.0
184.39705717588905,1.0,3.0,260.0,85.0,242.0,79.0
184.88746705090264,1.0,2.0,260.0,85.0,242.0,80.0
185.49131489799444,1.0,1.0,260.0,85.0,242.0,81.0
185.92421065692912,2.0,1.0,261.0,85.0,242.0,81.0
185.9282816134373,2.0,0.0,261.0,85.0,242.0,82.0
186.7793438919778,2.0,0.0,261.0,85.0,242.0,82.0
187.1822376416421,3.0,0.0,262.0,85.0,242.0,82.0
187.93790111416087,3.0,1.0,262.0,86.0,242.0,82.0
188.16378580640713,3.0,1.0,262.0,86.0,243.0,82.0
188.28295554934144,3.0,0.0,262.0,86.0,243.0,82.0
188.39245611908433,4.0,0.0,263.0,86.0,243.0,82.0
188.43019885054863,4.0,1.0,263.0,87.0,243.0,82.0
188.51534782276696,4.0,1.0,263.0,87.0,244.0,82.0
189.3954939669881,5.0,1.0,264.0,87.0,244.0,82.0
189.57023479230494,5.0,2.0,264.0,88.0,244.0,82.0
189.64391876873773,4.0,2.0,264.0,88.0,245.0,82.0
190.0802010123211,3.0,3.0,264.0,88.0,245.0,82.0
190.2404902675051,2.0,3.0,264.0,88.0,246.0,82.0
190.31497880051316,2.0,3.0,264.0,88.0,247.0,82.0
190.35259706280215,2.0,2.0,264.0,88.0,247.0,83.0
190.61943923585446,2.0,1.0,264.0,88.0,247.0,84.0
190.82850532354425,3.0,1.0,265.0,88.0,247.0,84.0
190.84333155131142,4.0,1.0,266.0,88.0,247.0,84.0
192.08500023570565,4.0,1.0,266.0,88.0,247.0,84.0
192.1775972341204,4.0,2.0,266.0,89.0,247.0,84.0
192.1868067661473,3.0,2.0,266.0,89.0,248.0,84.0
192.6455693214619,3.0,2.0,266.0,89.0,248.0,85.0
192.923184664673,3.0,3.0,266.0,90.0,248.0,85.0
192.94039886526852,3.0,2.0,266.0,90.0,248.0,86.0
193.68029351260995,3.0,3.0,266.0,91.0,248.0,86.0
194.41264892160623,3.0,4.0,266.0,92.0,248.0,86.0
194.84156021505356,4.0,4.0,267.0,92.0,248.0,86.0
194.8498276852952,3.0,4.0,267.0,92.0,249.0,86.0
195.36222605141,4.0,4.0,268.0,92.0,249.0,86.0
195.81470844423902,3.0,5.0,268.0,92.0,249.0,86.0
196.2944507813798,3.0,4.0,268.0,92.0,249.0,87.0
196.77617305425338,2.0,4.0,268.0,92.0,250.0,87.0
197.64005533134008,3.0,4.0,269.0,92.0,250.0,87.0
198.5319851102229,2.0,4.0,269.0,92.0,251.0,87.0
198.7730048772615,3.0,4.0,269.0,92.0,251.0,87.0
198.97636761545354,4.0,4.0,270.0,92.0,251.0,87.0
199.345356300773,4.0,5.0,270.0,93.0,251.0,87.0
199.43830599085098,3.0,5.0,270.0,93.0,252.0,87.0
199.83107070061507,4.0,5.0,271.0,93.0,252.0,87.0
200.55938123097334,4.0,4.0,271.0,93.0,252.0,88.0
200.57036728371014,4.0,4.0,271.0,93.0,252.0,88.0
204.0801109028648,3.0,4.0,271.0,93.0,253.0,88.0
204.43921224076968,3.0,4.0,271.0,93.0,253.0,89.0
204.68683402915303,3.0,3.0,271.0,93.0,253.0,89.0
205.12353483719883,2.0,3.0,271.0,93.0,254.0,89.0
205.508585961279,2.0,3.0,271.0,93.0,254.0,90.0
206.21822383829908,2.0,4.0,271.0,94.0,254.0,90.0
206.44533626553056,2.0,3.0,271.0,94.0,254.0,91.0
206.47093199449125,2.0,4.0,271.0,95.0,254.0,91.0
206.48414813135577,2.0,3.0,271.0,95.0,254.0,92.0
206.70377678282242,1.0,3.0,271.0,95.0,255.0,92.0
209.74386001121303,1.0,4.0,271.0,96.0,255.0,92.0
210.75155894132803,1.0,3.0,271.0,96.0,255.0,93.0
210.82880722458108,1.0,4.0,271.0,97.0,255.0,93.0
210.96661341425101,1.0,5.0,271.0,98.0,255.0,93.0
211.10143373920025,1.0,6.0,271.0,99.0,255.0,93.0
211.3792984539055,1.0,5.0,271.0,99.0,255.0,93.0
211.5701565470113,1.0,4.0,271.0,99.0,255.0,93.0
211.93695827170214,2.0,4.0,272.0,99.0,255.0,93.0
212.4752722902177,1.0,4.0,272.0,99.0,256.0,93.0
213.45286655038078,1.0,4.0,272.0,99.0,256.0,93.0
214.1900755546068,0.0,4.0,272.0,99.0,257.0,93.0
215.98742795941132,0.0,3.0,272.0,99.0,257.0,94.0
217.58810075662274,0.0,2.0,272.0,99.0,257.0,95.0
218.04480587055525,0.0,1.0,272.0,99.0,257.0,96.0
219.431711649746,0.0,1.0,272.0,99.0,258.0,96.0
225.01329349163018,0.0,1.0,272.0,99.0,258.0,96.0
234.3641415007262,0.0,2.0,272.0,100.0,258.0,96.0
234.81614229194017,0.0,1.0,272.0,100.0,258.0,97.0
235.0634099204173,0.0,1.0,272.0,100.0,258.0,97.0
235.86018703478192,0.0,0.0,272.0,100.0,258.0,98.0
